Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
378,1596866317261.423340,1596866317305.814941,44.391602,-0.302979
379,1596866317361.916504,1596866317406.504395,44.587891,-0.493164
380,1596866317462.168457,1596866317504.545898,42.377441,-0.251953
381,1596866317562.419922,1596866317606.739258,44.319336,-0.251465
382,1596866317662.715088,1596866317707.046875,44.331787,-0.295166
383,1596866317762.980713,1596866317807.292480,44.311768,-0.265625
384,1596866317863.223145,1596866317905.549072,42.325928,-0.242432
385,1596866318120.062256,1596866318164.616211,44.553955,-156.839111
386,1596866318220.412109,1596866318264.237305,43.825195,-0.349854
387,1596866318320.741943,1596866318363.910889,43.168945,-0.329834
388,1596866318421.101562,1596866318465.698975,44.597412,-0.359619
389,1596866318521.452881,1596866318567.012695,45.559814,-0.351318
390,1596866318621.994873,1596866318668.775635,46.780762,-0.541992
391,1596866318722.416016,1596866318769.311768,46.895752,-0.421143
392,1596866318823.031006,1596866318869.106201,46.075195,-0.614990
393,1596866318923.393555,1596866318968.556152,45.162598,-0.362549
394,1596866319023.789307,1596866319070.493896,46.704590,-0.395752
395,1596866319124.113770,1596866319172.010254,47.896484,-0.324463
396,1596866319224.456055,1596866319271.286377,46.830322,-0.342285
397,1596866319324.756348,1596866319370.904053,46.147705,-0.300293
398,1596866319425.094971,1596866319469.610840,44.515869,-0.338623
399,1596866319525.437988,1596866319570.438721,45.000732,-0.343018
400,1596866319625.736328,1596866319672.527100,46.790771,-0.298340
401,1596866319726.238037,1596866319773.183594,46.945557,-0.501709
402,1596866319826.598877,1596866319873.373535,46.774658,-0.360840
403,1596866319927.087158,1596866319973.962402,46.875244,-0.488281
404,1596866320027.413330,1596866320074.262695,46.849365,-0.326172
405,1596866320127.794189,1596866320174.602539,46.808350,-0.380859
406,1596866320228.128662,1596866320274.906494,46.777832,-0.334473
407,1596866320328.548096,1596866320375.805420,47.257324,-0.419434
408,1596866320428.875244,1596866320478.030518,49.155273,-0.327148
409,1596866320529.163574,1596866320577.855469,48.691895,-0.288330
410,1596866320629.435547,1596866320676.043457,46.607910,-0.271973
411,1596866320729.723389,1596866320776.369873,46.646484,-0.287842
412,1596866320829.993896,1596866320876.685059,46.691162,-0.270508
413,1596866320930.251953,1596866320976.912598,46.660645,-0.258057
414,1596866321030.527100,1596866321077.363037,46.835938,-0.275146
415,1596866321130.793701,1596866321179.668457,48.874756,-0.266602
416,1596866321231.085449,1596866321277.720459,46.635010,-0.291748
417,1596866321331.338135,1596866321377.876709,46.538574,-0.252686
418,1596866321431.578125,1596866321475.951660,44.373535,-0.239990
419,1596866321531.917725,1596866321576.292725,44.375000,-0.339600
420,1596866321632.215820,1596866321678.853271,46.637451,-0.298096
421,1596866321732.584473,1596866321779.208740,46.624268,-0.368652
422,1596866321832.927490,1596866321877.346191,44.418701,-0.343018
423,1596866321933.203857,1596866321977.474854,44.270996,-0.276367
424,1596866322033.456055,1596866322077.763672,44.307617,-0.252197
425,1596866322133.689209,1596866322176.291504,42.602295,-0.233154
426,1596866322234.072510,1596866322280.707275,46.634766,-0.383301
427,1596866322334.293701,1596866322376.598389,42.304688,-0.221191
428,1596866322434.597656,1596866322481.177734,46.580078,-0.303955
429,1596866322534.841553,1596866322577.099365,42.257812,-0.243896
430,1596866322635.102783,1596866322677.411377,42.308594,-0.261230
431,1596866322735.352539,1596866322779.683350,44.330811,-0.249756
432,1596866322835.641113,1596866322877.912842,42.271729,-0.288574
433,1596866322935.877930,1596866322980.202881,44.324951,-0.236816
434,1596866323036.138672,1596866323082.754883,46.616211,-0.260742
435,1596866323136.385010,1596866323178.693359,42.308350,-0.246338
436,1596866323236.769531,1596866323279.192383,42.422852,-0.384521
437,1596866323337.023926,1596866323379.321289,42.297363,-0.254395
438,1596866323437.330322,1596866323479.668213,42.337891,-0.306396
439,1596866323537.557861,1596866323579.888916,42.331055,-0.227539
440,1596866323637.860352,1596866323682.230225,44.369873,-0.302490
441,1596866323738.130859,1596866323780.410889,42.280029,-0.270508
442,1596866323838.490723,1596866323878.829590,40.338867,-0.359863
443,1596866323938.858887,1596866323985.495361,46.636475,-0.368164
444,1596866324039.140381,1596866324081.431396,42.291016,-0.281494
445,1596866324139.530518,1596866324181.816162,42.285645,-0.390137
446,1596866324239.805420,1596866324282.095459,42.290039,-0.274902
