Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
268,1596867934929.911377,1596867934934.573730,4.662354,-36.242920
269,1596867935935.220215,1596867935942.557617,7.337402,4.407959
270,1596867936898.283691,1596867936902.733398,4.449707,-5.308838
271,1596867937905.979492,1596867937910.970703,4.991211,36.936523
272,1596867938928.323242,1596867938932.718506,4.395264,-7.695801
273,1596867939936.622314,1596867939943.329346,6.707031,-22.343750
274,1596867940899.162354,1596867940903.661133,4.498779,-8.299072
275,1596867941906.604980,1596867941911.057861,4.452881,37.459961
276,1596867942919.933838,1596867942924.935791,5.001953,-7.442627
277,1596867943930.062988,1596867943934.583984,4.520996,-13.328857
278,1596867944935.370361,1596867944939.953125,4.582764,-10.129150
279,1596867945939.051514,1596867945945.633057,6.581543,-5.307373
280,1596867946910.694580,1596867946915.044434,4.349854,-3.681152
281,1596867947930.931396,1596867947943.712646,12.781250,28.356934
282,1596867948940.362793,1596867948948.170654,7.807861,-20.236816
283,1596867949911.257080,1596867949915.697510,4.440430,-9.431396
284,1596867950926.500244,1596867950931.648193,5.147949,29.105713
285,1596867951936.675293,1596867951941.132080,4.456787,-15.243164
286,1596867952941.935791,1596867952947.536133,5.600342,-10.175049
287,1596867953942.422852,1596867953950.141357,7.718506,-5.260498
288,1596867954902.333252,1596867954906.825684,4.492432,-0.487061
289,1596867955915.176514,1596867955919.249023,4.072510,40.089600
290,1596867956921.259277,1596867956925.590088,4.330811,-12.843262
291,1596867957931.618652,1596867957936.362793,4.744141,-6.082764
292,1596867958938.206543,1596867958942.791260,4.584717,-10.359375
293,1596867959901.836182,1596867959906.201416,4.365234,-6.587891
294,1596867960927.855469,1596867960933.902344,6.046875,36.370361
295,1596867961936.682373,1596867961941.159912,4.477539,-26.019287
296,1596867962904.073730,1596867962908.457275,4.383545,-8.826904
297,1596867963916.884033,1596867963921.445801,4.561768,32.608643
298,1596867964934.366943,1596867964939.070801,4.703857,-12.810303
299,1596867965939.589111,1596867965943.997803,4.408691,-17.482910
300,1596867966904.833496,1596867966909.156982,4.323486,-5.222168
301,1596867967929.951172,1596867967935.368408,5.417236,34.755615
302,1596867968941.088379,1596867968945.595703,4.507324,-25.117676
303,1596867969904.995361,1596867969909.428467,4.433105,-11.137207
304,1596867970923.829834,1596867970928.259766,4.429932,36.093018
305,1596867971930.736084,1596867971935.975098,5.239014,-18.834473
306,1596867972940.970459,1596867972945.371582,4.401123,-6.906250
307,1596867973907.955078,1596867973912.462646,4.507568,-10.234375
308,1596867974928.156006,1596867974932.632568,4.476562,33.015381
309,1596867975936.525635,1596867975942.216064,5.690430,-20.200928
310,1596867976951.733154,1596867976959.486816,7.753662,-8.369629
311,1596867977919.764404,1596867977924.095703,4.331299,-15.207520
312,1596867978937.177734,1596867978942.486084,5.308350,31.968750
313,1596867979952.773682,1596867979960.670654,7.896973,-17.413330
314,1596867980910.875732,1596867980915.296875,4.421143,-15.595947
315,1596867981922.793945,1596867981927.073975,4.280029,41.897949
316,1596867982954.479736,1596867982962.261230,7.781494,-11.918213
317,1596867983941.775146,1596867983946.756348,4.981201,-31.685791
318,1596867984911.937500,1596867984916.280273,4.342773,12.704590
319,1596867985923.837158,1596867985928.081787,4.244629,29.837646
320,1596867986934.720703,1596867986939.099854,4.379150,-11.899658
321,1596867987939.029541,1596867987944.499023,5.469482,-10.883545
322,1596867988944.340088,1596867988949.072266,4.732178,-4.308838
323,1596867989957.175293,1596867989965.136963,7.961670,-5.310547
324,1596867990921.187744,1596867990925.483887,4.296143,-12.835205
325,1596867991928.545654,1596867991932.970703,4.425049,35.987549
326,1596867992958.547363,1596867992966.352295,7.804932,-7.357910
327,1596867993950.320068,1596867994964.423340,1014.103271,-30.001709
328,1596867994964.649902,1596867994969.284180,4.634277,8.227295
329,1596867995929.890869,1596867995934.282959,4.392090,-14.329834
330,1596867996959.963623,1596867996967.835205,7.871582,34.759033
331,1596867997954.030273,1596867997958.394775,4.364502,-30.072754
332,1596867998960.915039,1596867998965.849609,4.934570,5.933350
333,1596867999919.984619,1596867999924.645752,4.661133,-6.884766
334,1596868000931.897949,1596868000936.323486,4.425537,40.930420
335,1596868001936.976318,1596868001941.453613,4.477295,-11.913330
336,1596868002945.070312,1596868002950.603516,5.533203,-5.078369
337,1596868003957.242920,1596868003961.772217,4.529297,-8.093994
338,1596868004912.870361,1596868004917.234375,4.364014,-12.172607
339,1596868005927.728760,1596868005932.292969,4.564209,44.372559
340,1596868006934.453857,1596868006938.806152,4.352295,-14.858398
341,1596868007944.569824,1596868007949.221436,4.651611,-6.725098
342,1596868008957.879883,1596868008962.626465,4.746582,-10.115967
343,1596868009922.656250,1596868009926.729492,4.073242,-13.310059
344,1596868010934.766602,1596868010939.239014,4.472412,35.223633
345,1596868011942.603027,1596868011946.927246,4.324219,-12.110352
346,1596868012949.252930,1596868012953.973389,4.720459,-7.836426
347,1596868013965.435547,1596868013969.881348,4.445801,-6.649902
348,1596868014967.521729,1596868014975.250488,7.728760,-16.182617
349,1596868015936.389893,1596868015940.999023,4.609131,-2.086182
350,1596868016945.875244,1596868016950.329590,4.454346,31.131836
351,1596868017955.233887,1596868017961.062500,5.828613,-9.485352
352,1596868018969.164795,1596868018976.177734,7.012939,-9.358643
353,1596868019940.153076,1596868019944.432129,4.279053,-13.930908
354,1596868020969.866699,1596868020978.131836,8.265137,29.011719
355,1596868021965.994141,1596868021970.379395,4.385254,-29.713623
356,1596868022972.386963,1596868022977.291260,4.904297,3.872559
357,1596868023931.630127,1596868023936.561523,4.931396,-6.392822
358,1596868024946.739746,1596868024951.193359,4.453613,40.756836
359,1596868025972.712158,1596868025981.350098,8.637939,-15.109619
360,1596868026967.188477,1596868026971.632080,4.443604,-25.972412
361,1596868027930.130371,1596868027934.589844,4.459473,5.523682
362,1596868028947.723145,1596868028952.150146,4.427002,37.058105
363,1596868029973.543457,1596868029981.833008,8.289551,-17.592773
364,1596868030967.953613,1596868030972.962646,5.009033,-25.820312
365,1596868031974.165039,1596868031979.168701,5.003662,5.589844
366,1596868032938.470459,1596868032942.917236,4.446777,-6.211426
367,1596868033944.733398,1596868033949.143311,4.409912,35.694580
368,1596868034948.724121,1596868034953.146484,4.422363,-6.262939
369,1596868035966.966797,1596868035971.858887,4.892090,-3.990723
370,1596868036974.219727,1596868036978.963379,4.743652,-18.242676
371,1596868037944.080811,1596868037948.402832,4.322021,-7.252930
372,1596868038952.011719,1596868038963.043701,11.031982,30.138916
373,1596868039964.983154,1596868039970.463867,5.480713,-7.930908
374,1596868040978.002441,1596868040985.565674,7.563232,-12.971436
375,1596868041936.156006,1596868041940.552246,4.396240,-13.019287
376,1596868042948.484375,1596868042952.983154,4.498779,41.846436
377,1596868043979.183594,1596868043987.336914,8.153320,-12.328369
378,1596868044975.760010,1596868044980.663330,4.903320,-30.699219
379,1596868045950.776123,1596868045955.010254,4.234131,3.423584
380,1596868046971.298584,1596868046976.068848,4.770264,24.983887
381,1596868047976.474365,1596868047980.783447,4.309082,-20.522461
382,1596868048981.555908,1596868048989.577148,8.021240,-5.175781
383,1596868049949.761475,1596868049954.186035,4.424561,-5.081543
384,1596868050982.409912,1596868050990.481201,8.071289,31.794434
385,1596868051982.977295,1596868051991.117676,8.140381,-32.648438
386,1596868052953.166992,1596868052957.657715,4.490723,-0.567383
387,1596868053983.564941,1596868053991.611572,8.046631,29.810303
388,1596868054976.953369,1596868054981.832520,4.879150,-30.397949
389,1596868055948.101807,1596868055952.471191,4.369385,6.611572
390,1596868056954.332275,1596868056958.643799,4.311523,28.851562
391,1596868057973.575439,1596868057978.656982,5.081543,-6.230469
392,1596868058983.783691,1596868058988.485596,4.701904,-19.243164
393,1596868059946.645508,1596868059950.978516,4.333008,-10.208252
394,1596868060953.690918,1596868060958.127441,4.436523,37.138184
395,1596868061970.386230,1596868061974.880615,4.494385,-7.045410
396,1596868062984.487305,1596868062989.008057,4.520752,-16.695312
397,1596868063954.531250,1596868063958.766113,4.234863,-14.101074
398,1596868064988.054199,1596868064996.244385,8.190186,29.956055
399,1596868065988.410400,1596868065996.452393,8.041992,-33.522949
400,1596868066954.880371,1596868066959.208740,4.328369,-0.356201
401,1596868067989.218506,1596868067997.221191,8.002686,33.530029
402,1596868068989.719971,1596868068995.171631,5.451660,-34.338135
403,1596868069955.670654,1596868069960.073242,4.402588,-0.501465
404,1596868070990.484375,1596868070998.519287,8.034912,34.049316
405,1596868071981.232178,1596868071986.212891,4.980713,-34.813721
406,1596868072991.216553,1596868072996.113037,4.896484,9.252197
407,1596868073949.035645,1596868073962.480469,13.444824,-9.984375
408,1596868074952.036133,1596868074956.247070,4.210938,42.180908
409,1596868075967.114990,1596868075971.572510,4.457520,-3.000488
410,1596868076982.402588,1596868076987.259521,4.856934,-15.078857
411,1596868077992.509033,1596868077997.191895,4.682861,-15.287598
412,1596868078951.563721,1596868078962.470459,10.906738,-10.106445
413,1596868079962.990479,1596868079967.188477,4.197998,40.945312
414,1596868080994.370605,1596868081002.368652,7.998047,-11.426758
415,1596868081994.866455,1596868082001.904297,7.037842,-31.380127
416,1596868082959.787842,1596868082964.318604,4.530762,-0.495850
417,1596868083970.594482,1596868083982.544189,11.949707,35.078613
418,1596868084983.969238,1596868084989.297119,5.327881,-10.806641
419,1596868085994.700195,1596868085999.438965,4.738770,-13.374756
420,1596868086956.117676,1596868086960.342285,4.224609,-10.730957
421,1596868087960.648682,1596868087964.916992,4.268311,38.582520
422,1596868088974.813965,1596868088985.611816,10.797852,-4.531006
423,1596868089984.969238,1596868089990.263916,5.294678,-14.165283
424,1596868090998.345215,1596868091004.516357,6.171143,-10.155273
425,1596868091960.393066,1596868091964.791016,4.397949,-13.375977
426,1596868092968.763184,1596868092973.139893,4.376709,37.952148
427,1596868093985.761230,1596868093997.966064,12.204834,-8.370117
428,1596868094955.351318,1596868094959.638428,4.287109,-16.998047
429,1596868095962.654785,1596868095967.085205,4.430420,30.409912
430,1596868096974.903076,1596868096979.281250,4.378174,-7.303467
431,1596868097986.550293,1596868097992.245605,5.695312,-12.248291
432,1596868098991.762695,1596868098996.773193,5.010498,-11.647217
433,1596868100002.045166,1596868100136.145508,134.100342,-5.212402
434,1596868101002.459717,1596868101010.209961,7.750244,-10.282471
435,1596868101962.746094,1596868101967.215332,4.469238,-0.414551
436,1596868102976.762451,1596868102981.119141,4.356689,39.713623
437,1596868103981.958496,1596868103986.236328,4.277832,-14.016357
438,1596868104987.927002,1596868104993.117188,5.190186,-5.196045
439,1596868105994.926025,1596868105999.731934,4.805908,-5.968506
440,1596868107001.658447,1596868107006.079590,4.421143,-6.999023
441,1596868108005.318359,1596868108011.522705,6.204346,-6.732422
442,1596868108964.028076,1596868108968.438232,4.410156,-3.659912
443,1596868109974.193604,1596868109978.523438,4.329834,41.290283
444,1596868110984.350098,1596868110988.577637,4.227539,-10.165527
445,1596868112001.582031,1596868112006.257324,4.675293,-10.156494
446,1596868113007.562744,1596868113013.489014,5.926270,-17.231934
447,1596868113969.576416,1596868113973.974121,4.397705,-5.980713
448,1596868115008.324707,1596868115016.269775,7.945068,37.986328
449,1596868116008.907959,1596868116013.483398,4.575439,-38.748291
